,stock_code,date,open_p,max_p,min_p,close_p,volume_s,volume_p,volume_s1,volume_s7,volume_s30,gap,re,OBV,K,D,J,CCI,MACD,var,credit
390,SH600519,2020-08-10,1627.97,1644.96,1608.11,1633.99,2362354,3857721088.0,3424205.0,4068474.0,2244614.0,36.850000000000136,0.00369785684011375,787983095.0,39.43672124196582,48.943116258392784,20.4239312091119,-177.12768883754285,17381.76952263344,-0.005812882606379119,1.0
391,SH600519,2020-08-11,1640.0,1666.43,1640.0,1642.51,3581818,5936904704.0,2362354.0,4068474.0,3868249.0,26.430000000000064,0.0015304878048780432,791564913.0,40.065795381967824,45.984009299584464,28.229367546734537,-2.6548087999552705,17364.530627702108,-0.005812882606379119,1.0
392,SH600519,2020-08-12,1633.0,1641.0,1605.25,1626.95,2793392,4529267712.0,3581818.0,3466114.0,4588372.0,35.75,-0.0037048377219840506,788771521.0,35.61506859580329,42.52769573165741,21.789814324095047,-79.59372340122397,17316.42791051299,-0.005812882606379119,1.0
393,SH600519,2020-08-13,1630.0,1638.88,1609.0,1635.0,2054134,3341652224.0,2793392.0,3194051.0,3512581.0,29.88000000000011,0.003067484662576687,790825655.0,36.14821865060079,40.4012033713052,27.64224920919196,-46.53919311783289,17296.80858784535,-0.005812882606379119,1.0
394,SH600519,2020-08-14,1639.9,1665.7,1631.0,1661.0,3765318,6230475264.0,2054134.0,2552169.0,5182196.0,34.700000000000045,0.012866638209646874,794590973.0,48.756562857847165,43.18632320015252,59.89704217323644,74.27147389100277,17339.737879698576,-0.005405242538467397,1.0
395,SH600519,2020-08-17,1674.0,1704.35,1670.0,1690.0,4357201,7363610624.0,3765318.0,3264878.0,6666393.0,34.34999999999991,0.009557945041816009,798948174.0,61.31873518188081,49.23046052739528,85.49528449085187,1363.949156256689,17438.58274397555,-0.005405242538467397,1.0
396,SH600519,2020-08-18,1697.38,1720.0,1691.0,1705.0,3042281,5192751616.0,4357201.0,3424205.0,5316998.0,29.0,0.004489271701092207,801990455.0,70.09726378380532,56.186061612865295,97.91966812568536,-352.86954135363175,17550.085634396466,-0.005405242538467397,1.0
397,SH600519,2020-08-19,1700.0,1717.0,1682.99,1687.0,2691498,4578143744.0,3042281.0,2362354.0,3503324.0,34.00999999999999,-0.007647058823529412,799298957.0,71.01134458015004,61.12782260196021,90.7783885365297,-135.68033546049352,17597.70393105617,-0.005812882606379119,-1.0
398,SH600519,2020-08-20,1674.0,1679.0,1656.0,1664.0,2238233,3727183872.0,2691498.0,3581818.0,3710044.0,23.0,-0.005973715651135006,797060724.0,64.40698208030337,62.22087576140793,68.77919471809425,2.702785583656559,17583.810553956126,-0.006042884990253431,1.0
399,SH600519,2020-08-21,1673.0,1698.0,1671.0,1676.0,2508241,4217048320.0,2238233.0,2793392.0,6072716.0,27.0,0.0017931858936043037,799568965.0,63.48991252702868,62.643888016614845,65.18196154785635,-26.846660782793606,17599.74883178513,-0.006042884990253431,1.0
400,SH600519,2020-08-24,1700.0,1708.0,1691.01,1696.35,3093344,5260286464.0,2508241.0,2054134.0,4609351.0,16.99000000000001,-0.0021470588235294654,802662309.0,68.78993442252164,64.69257015191711,76.9846629637307,-48.423901518253764,17657.85013559326,-0.005743713267260695,1.0
401,SH600519,2020-08-25,1704.8,1746.78,1698.63,1727.0,4187249,7227309568.0,3093344.0,3765318.0,4071294.0,48.149999999999864,0.013022055373064317,806849558.0,74.40788292802551,67.93100774395324,87.36163329617006,-91.25951320381995,17772.161357197052,-0.005743713267260695,1.0
402,SH600519,2020-08-26,1734.0,1745.0,1715.02,1727.0,2621573,4530374144.0,4187249.0,4357201.0,10224219.0,29.980000000000018,-0.004036908881199538,806849558.0,77.24388026375767,71.03529858388805,89.66104362349694,-98.9791625288579,17862.158925035157,-0.005743713267260695,1.0
403,SH600519,2020-08-27,1731.99,1733.98,1705.0,1731.0,2263553,3896759552.0,2621573.0,3042281.0,6590206.0,28.980000000000018,-0.0005715968336999688,809113111.0,79.03502570569084,73.70187429115565,89.70132853476125,-79.57362407309465,17941.9233462864,-0.005743713267260695,1.0
404,SH600519,2020-08-28,1731.0,1764.0,1721.5,1757.0,4229962,7389242368.0,2263553.0,2691498.0,4528033.0,42.5,0.015020219526285385,813343073.0,83.86285664330006,77.08886840853712,97.41083311282594,-111.07781159759578,18062.802358335055,-0.005743713267260695,1.0
405,SH600519,2020-08-31,1770.58,1816.0,1770.58,1786.5,4781036,8608932864.0,4229962.0,2238233.0,4196950.0,45.42000000000007,0.008991403946729362,818124109.0,83.09607109553338,79.09126930420254,91.10567467819504,-136.35368652879473,18223.852629398323,-0.005743713267260695,1.0
406,SH600519,2020-09-01,1792.0,1802.0,1775.01,1801.98,3163992,5661594112.0,4781036.0,2508241.0,3920121.0,26.99000000000001,0.005569196428571439,821288101.0,85.80988073035559,81.33080644625356,94.76802929855964,-81.0491134948104,18385.143979624696,-0.005743713267260695,1.0
407,SH600519,2020-09-02,1825.0,1828.0,1770.0,1795.0,3200929,5746352128.0,3163992.0,3093344.0,3432052.0,58.0,-0.01643835616438356,818087172.0,83.53355106015213,82.06505465088641,86.47054387868357,-59.91998762239555,18496.369953145233,-0.006042884990253431,-1.0
408,SH600519,2020-09-03,1795.0,1812.0,1779.7,1793.0,3043735,5471333888.0,3200929.0,4187249.0,7875201.0,32.299999999999955,-0.0011142061281337048,815043437.0,80.5059306505596,81.54534665077747,78.42709865012387,-41.85944314975236,18579.30240282468,-0.006042884990253431,1.0
409,SH600519,2020-09-04,1766.0,1776.99,1746.0,1770.0,3085796,5433479168.0,3043735.0,2621573.0,3878817.0,30.99000000000001,0.0022650056625141564,811957641.0,72.05973692130011,78.38347674095168,59.412257281997,23.442790582936556,18593.018998288637,-0.006042884990253431,1.0
410,SH600519,2020-09-07,1760.0,1777.99,1703.97,1723.5,3111202,5446354432.0,3085796.0,2263553.0,5491152.0,74.01999999999998,-0.020738636363636365,808846439.0,53.288554760132506,70.0185027473453,19.82865878570692,118.69665955376901,18499.739135866923,-0.006243641008037476,-1.0
411,SH600519,2020-09-08,1732.0,1737.8,1677.07,1711.4,3447238,5865962496.0,3111202.0,4229962.0,5074843.0,60.73000000000002,-0.011893764434180085,805399201.0,43.10758439871378,61.04819663113479,7.226359933871763,512.9491048429643,18399.2165505066,-0.006243641008037476,-1.0
412,SH600519,2020-09-09,1699.67,1711.0,1680.04,1688.0,2596355,4401806336.0,3447238.0,4781036.0,3837304.0,30.960000000000036,-0.006866038701630359,802802846.0,31.15231216810386,51.082901810124476,-8.708867115937366,-411.77162449054276,18267.816791327507,-0.006243641008037476,-1.0
413,SH600519,2020-09-10,1703.74,1720.0,1700.0,1705.8,2477833,4236694528.0,2596355.0,3163992.0,4068474.0,20.0,0.0012091046755960096,805280679.0,27.113312906786444,43.09303884234513,-4.846138964330933,-94.16648848977319,18204.30710391429,-0.006042884990253431,1.0
414,SH600519,2020-09-11,1688.0,1736.0,1688.0,1733.0,3108800,5339883520.0,2477833.0,3200929.0,4068474.0,48.0,0.02665876777251185,808389479.0,30.427846538224255,38.87130807430484,13.540923466063077,-31.56548892331193,18215.31283430131,-0.006042884990253431,1.0
415,SH600519,2020-09-14,1745.0,1769.0,1730.58,1766.0,3105601,5448188928.0,3108800.0,3043735.0,3466114.0,38.42000000000007,0.012034383954154728,811495080.0,39.92568244888,39.22276619916323,41.331514948313554,70.37877899643675,18297.950623605924,-0.006042884990253431,1.0
416,SH600519,2020-09-15,1769.99,1769.99,1747.75,1760.0,2082087,3654872064.0,3105601.0,3085796.0,3194051.0,22.24000000000001,-0.005644099684179012,809412993.0,47.10428781752207,41.84994007194951,57.61298330866718,108.75826655078212,18349.743263149576,-0.006042884990253431,1.0
417,SH600519,2020-09-16,1760.0,1764.81,1719.0,1725.1,2251598,3916457728.0,2082087.0,3111202.0,2552169.0,45.809999999999945,-0.019829545454545506,807161395.0,47.26690927826875,43.655596474055926,54.4895348866944,48.38129560325069,18312.594196285627,-0.006243641008037476,-1.0
418,SH600519,2020-09-17,1700.0,1700.0,1658.0,1670.52,6367985,10683350016.0,2251598.0,3447238.0,3264878.0,42.0,-0.017341176470588245,800793410.0,34.989340468925,40.76684447234562,23.43433246208376,-254.28974249635021,18161.420618927492,-0.006243641008037476,-1.0
419,SH600519,2020-09-18,1665.0,1695.0,1635.01,1695.0,4720140,7853673472.0,6367985.0,2596355.0,3424205.0,59.99000000000001,0.018018018018018018,805513550.0,38.14076740502542,39.89148544990555,34.63933131526515,-510.54672553346137,18097.29797365113,-0.006243641008037476,1.0
420,SH600519,2020-09-21,1692.76,1692.76,1666.66,1666.8,2244407,3756765184.0,4720140.0,2477833.0,2362354.0,26.09999999999991,-0.015335901131879319,803269143.0,33.2777240298826,37.686898309897906,24.45937546985199,-332.74252706946976,17983.963419708198,-0.006403737342493916,-1.0
421,SH600519,2020-09-22,1650.0,1686.98,1650.0,1665.69,2326547,3890070272.0,2244407.0,3108800.0,3581818.0,36.98000000000002,0.009509090909090943,800942596.0,29.7615804294639,35.045125683086574,19.19448992221855,-184.06333793453823,17892.478434585846,-0.006243641008037476,1.0
422,SH600519,2020-09-23,1635.0,1666.01,1621.02,1649.98,3572552,5878690816.0,2326547.0,3105601.0,2793392.0,44.99000000000001,0.009162079510703375,797370044.0,26.321105531660688,32.137118965944616,14.689078663092829,-117.20613651966508,17785.57213490423,-0.006042884990253431,1.0
423,SH600519,2020-09-24,1635.97,1658.88,1626.8,1629.32,3005078,4915392512.0,3572552.0,2082087.0,2054134.0,32.080000000000155,-0.004064866715159869,794364966.0,19.404600886314874,27.8929462727347,2.427910113475221,-61.46164281650697,17655.469969872192,-0.005808907667657009,1.0
424,SH600519,2020-09-25,1630.0,1650.0,1625.0,1635.11,2258296,3700843520.0,3005078.0,2251598.0,3765318.0,25.0,0.0031349693251533127,796623262.0,16.089160654424035,23.95835106663115,0.35077983000980595,-37.59168602124567,17566.261871879065,-0.005808907667657009,1.0
425,SH600519,2020-09-28,1635.19,1668.5,1635.19,1661.0,2423222,4019640064.0,2258296.0,6367985.0,4357201.0,33.309999999999945,0.01578409848396819,799046484.0,19.994252778355627,22.636984970539306,14.708788393988264,-5.601712497753542,17554.19308836896,-0.005808907667657009,1.0
426,SH600519,2020-09-29,1669.33,1669.4,1652.3,1652.3,1743078,2895081472.0,2423222.0,4720140.0,3042281.0,17.100000000000136,-0.010201697687096004,797303406.0,26.53115627951824,23.935042073532284,31.723384691490146,15.77193176647067,17525.482758629045,-0.006042884990253431,-1.0
427,SH600519,2020-09-30,1660.0,1691.9,1660.0,1668.5,2708781,4536012288.0,1743078.0,2244407.0,2691498.0,31.90000000000009,0.0051204819277108436,800012187.0,39.080606844721636,28.983563663928734,59.27469320630743,80.00680121571587,17539.30181027438,-0.006042884990253431,1.0
428,SH600519,2020-10-09,1692.0,1706.42,1688.0,1696.0,3423988,5817280512.0,2708781.0,2326547.0,2238233.0,18.420000000000073,0.002364066193853428,803436175.0,55.31993617907279,37.76235450231008,90.43509953259822,416.70455414434156,17611.82430123703,-0.006042884990253431,1.0
429,SH600519,2020-10-12,1700.0,1750.61,1700.0,1750.61,4372904,7597987840.0,3423988.0,3572552.0,2508241.0,50.6099999999999,0.02977058823529406,807809079.0,70.21329078604852,48.57933326355623,113.48120583103311,-394.07999999999595,17791.11327716311,-0.006042884990253431,1.0
430,SH600519,2020-10-13,1750.62,1750.62,1735.0,1739.0,2294389,3995560448.0,4372904.0,3005078.0,3093344.0,15.61999999999989,-0.006637648376003868,805514690.0,77.1535107297937,58.104059085635384,115.2524140181103,-151.92051314300355,17906.301719609077,-0.006042884990253431,-1.0
431,SH600519,2020-10-14,1740.0,1746.98,1726.0,1729.0,2048139,3554316544.0,2294389.0,2258296.0,4187249.0,20.980000000000018,-0.00632183908045977,803466551.0,79.03212873680776,65.08008230269284,106.93622160503762,-71.98476407807854,17974.543008141958,-0.0062169467049158125,-1.0
432,SH600519,2020-10-15,1721.13,1735.0,1721.0,1725.0,1620436,2801250560.0,2048139.0,2423222.0,2621573.0,14.0,0.002248522772829415,801846115.0,79.22313862929362,69.79443441155978,98.0805470647613,-36.228804179395624,18019.204216969996,-0.0062169467049158125,1.0
433,SH600519,2020-10-16,1725.0,1734.58,1703.0,1712.0,1737738,2991246848.0,1620436.0,1743078.0,2263553.0,31.579999999999927,-0.007536231884057971,800108377.0,74.99625684818716,71.5283752237689,81.93202009702367,1.2786549689493585,18025.170433076684,-0.0062169467049158125,-1.0
434,SH600519,2020-10-19,1725.0,1733.98,1691.9,1699.0,1922632,3284383488.0,1737738.0,2708781.0,4229962.0,42.07999999999993,-0.015072463768115942,798185745.0,65.83015984074969,69.62897009609583,58.23253933005742,32.25388386086133,18000.684927536677,-0.006348533383581434,-1.0
435,SH600519,2020-10-20,1699.99,1734.97,1695.0,1734.0,2773493,4787807744.0,1922632.0,3423988.0,4781036.0,39.97000000000003,0.02000600003529432,800959238.0,71.10666581894166,70.12153533704445,73.07692678273608,16.56064231914698,18059.576018638152,-0.0062169467049158125,1.0
436,SH600519,2020-10-21,1734.1,1742.15,1723.0,1733.33,1890137,3275357440.0,2773493.0,4372904.0,3163992.0,19.15000000000009,-0.00044403436941351816,799069101.0,71.53411491091373,70.59239519500088,73.41755434273944,-44.77159045112929,18104.360955807864,-0.0062169467049158125,1.0
437,SH600519,2020-10-22,1730.0,1745.0,1715.51,1742.5,2248087,3897729792.0,1890137.0,2294389.0,3200929.0,29.49000000000001,0.0072254335260115606,801317188.0,76.41329731572273,72.53269590190816,84.17450014335188,-84.58951897956159,18160.0324243249,-0.006042884990253431,1.0
438,SH600519,2020-10-23,1740.78,1747.59,1714.0,1715.33,1929169,3339987456.0,2248087.0,2048139.0,3043735.0,33.58999999999992,-0.0146198830409357,799388019.0,64.24260692982783,69.7693329112147,53.189154967054066,-84.5966092750178,18143.017389425822,-0.0062169467049158125,-1.0
439,SH600519,2020-10-26,1619.0,1662.92,1600.0,1643.0,6601529,10821908480.0,1929169.0,1620436.0,3085796.0,62.92000000000007,0.014823965410747375,792786490.0,52.539993029217385,64.0262196172156,29.56753985322095,-504.9378447576442,17967.821239937166,-0.0062169467049158125,1.0
440,SH600519,2020-10-27,1643.0,1644.0,1616.12,1625.0,4394440,7156688384.0,6601529.0,1737738.0,3111202.0,27.88000000000011,-0.010955569080949483,788392050.0,40.67293435048533,56.24179119497217,9.535220661511644,-236.77629970781175,17789.643221189574,-0.006348533383581434,-1.0
441,SH600519,2020-10-28,1626.0,1677.0,1625.08,1664.81,3463653,5739452416.0,4394440.0,1922632.0,3447238.0,51.92000000000007,0.023868388683886806,791855703.0,41.75268595789294,51.4120894492791,22.433878975120635,-122.9392896030151,17738.47077841443,-0.006348533383581434,1.0
442,SH600519,2020-10-29,1654.84,1708.0,1647.0,1676.0,3937376,6633168384.0,3463653.0,2773493.0,2596355.0,61.0,0.012786734669212783,795793079.0,44.99979185819013,49.274656918916115,36.450061736738164,-25.028955802448877,17723.335810224606,-0.006348533383581434,1.0
443,SH600519,2020-10-30,1678.0,1696.0,1665.0,1670.02,2605545,4379601920.0,3937376.0,1890137.0,2477833.0,31.0,-0.004755661501787854,793187534.0,45.813940783478024,48.12108487377009,41.199652602893906,0.8943922923803828,17698.17161642389,-0.006348533383581434,1.0
444,SH600519,2020-11-02,1675.0,1695.0,1672.0,1674.01,2106643,3544422144.0,2605545.0,2248087.0,3108800.0,23.0,-0.0005910447761194084,795294177.0,47.257851797698684,47.83334051507962,46.10687436293681,33.34732696370301,17687.387610800273,-0.006348533383581434,1.0
445,SH600519,2020-11-03,1684.99,1705.9,1675.5,1695.0,2349749,3976621312.0,2106643.0,1929169.0,3105601.0,30.40000000000009,0.005940688075300145,797643926.0,52.961069389626005,49.54258347326174,59.79804122235453,87.84383638688645,17725.919064274112,-0.006348533383581434,1.0
446,SH600519,2020-11-04,1700.0,1704.0,1685.0,1699.58,1644371,2788396288.0,2349749.0,6601529.0,2082087.0,19.0,-0.00024705882352945457,799288297.0,57.79761154195135,52.294259496158276,68.8043156335375,209.52971576227324,17766.55379415214,-0.006348533383581434,1.0
447,SH600519,2020-11-05,1717.0,1732.48,1712.1,1721.9,2352414,4053043200.0,1644371.0,4394440.0,2251598.0,20.38000000000011,0.0028538147932440834,801640711.0,69.20303732426389,57.93051877219349,91.74807442840468,-301.45842347731553,17848.47136301883,-0.006147777365797388,1.0
448,SH600519,2020-11-06,1730.55,1731.59,1690.0,1700.62,2305153,3932702464.0,2352414.0,3463653.0,6367985.0,41.58999999999992,-0.017295079598971464,799335558.0,70.34184383551816,62.067627126635045,86.89027725328441,-80.55923473142197,17865.363911027303,-0.006147777365797388,-1.0
449,SH600519,2020-11-09,1701.38,1750.68,1700.62,1742.57,4146970,7198679552.0,2305153.0,3937376.0,4720140.0,50.06000000000017,0.024209759136700693,803482528.0,78.07556043386982,67.40360489571331,99.41947151018283,-97.87790829810734,17972.414042910958,-0.006147777365797388,1.0
450,SH600519,2020-11-10,1752.92,1764.48,1736.0,1745.0,3018944,5287968256.0,4146970.0,2605545.0,2244407.0,28.480000000000018,-0.004518175387353714,806501472.0,79.8565250242369,71.55457827188785,96.46041852893501,-92.93182300284265,18062.052655749274,-0.006147777365797388,1.0
451,SH600519,2020-11-11,1745.0,1777.5,1731.0,1731.35,3485073,6122365440.0,3018944.0,2106643.0,2326547.0,46.5,-0.007822349570200626,803016399.0,72.8969426087505,72.00203305084206,74.68676172456739,-66.12295414928343,18101.992897640106,-0.006348533383581434,-1.0
452,SH600519,2020-11-12,1730.01,1750.0,1722.27,1734.79,2347309,4071729664.0,3485073.0,2349749.0,3572552.0,27.730000000000018,0.002762989809307445,805363708.0,68.4368242984087,70.81363013336427,63.68321262849756,-28.93102135387917,18141.00785231543,-0.006348533383581434,1.0
453,SH600519,2020-11-13,1724.0,1728.88,1691.0,1705.0,2815548,4791276544.0,2347309.0,1644371.0,3005078.0,37.88000000000011,-0.011020881670533642,802548160.0,55.26507240808946,65.63077755827267,34.533662107723046,67.25295353384163,18105.0020752998,-0.006348533383581434,-1.0
454,SH600519,2020-11-16,1711.0,1730.05,1697.26,1730.05,3061349,5247897088.0,2815548.0,2352414.0,2258296.0,32.789999999999964,0.011133839859731124,805609509.0,53.077615839627185,61.44639031872418,36.3400668814332,41.55563750247158,18132.57719627348,-0.006348533383581434,1.0
455,SH600519,2020-11-17,1740.0,1742.35,1701.07,1715.8,2522403,4355288064.0,3061349.0,2305153.0,2423222.0,41.27999999999997,-0.013908045977011521,803087106.0,45.213648654989534,56.03547643081263,23.56999310334335,66.97222582551149,18122.360726627114,-0.006403737342493916,-1.0
456,SH600519,2020-11-18,1715.0,1720.53,1683.16,1693.65,3517895,5973146624.0,2522403.0,4146970.0,1743078.0,37.36999999999989,-0.012448979591836681,799569211.0,33.848884277519,48.639945713048085,4.266761406460816,-2372.124511447073,18064.742890951624,-0.006440543103613562,-1.0
457,SH600519,2020-11-19,1684.5,1725.0,1680.6,1720.19,2781576,4767508992.0,3517895.0,3018944.0,2708781.0,44.40000000000009,0.02118729593351146,802350787.0,36.18477390087097,44.48822177565572,19.57787815130149,-127.96536348504392,18078.70617951503,-0.006440543103613562,1.0
458,SH600519,2020-11-20,1720.0,1736.0,1712.65,1719.96,2187466,3771894784.0,2781576.0,3485073.0,3423988.0,23.34999999999991,-2.3255813953467222e-05,800163321.0,37.66291428272722,42.21311927801289,28.56250429215588,59.13157320532403,18089.187330848574,-0.006440543103613562,1.0
459,SH600519,2020-11-23,1771.01,1809.9,1771.01,1790.21,6663724,11926871040.0,2187466.0,2347309.0,4372904.0,38.8900000000001,0.010841271364927383,806827045.0,53.36589232666475,45.930710294230174,68.2362563915339,-3137.752970362261,18254.509613156413,-0.006440543103613562,1.0
460,SH600519,2020-11-24,1769.99,1782.5,1751.47,1763.5,3246536,5736960000.0,6663724.0,2815548.0,2294389.0,31.029999999999973,-0.003666687382414595,803580509.0,56.94874904788734,49.603389878782565,71.6394673860969,-249.433671537328,18324.899757438285,-0.006440543103613562,1.0
461,SH600519,2020-11-25,1761.5,1768.88,1724.0,1726.88,2822632,4910540800.0,3246536.0,3061349.0,2048139.0,44.88000000000011,-0.019653704229349925,800757877.0,49.89674272694942,49.701174161504845,50.287879857838576,-63.411045201635545,18298.350912806192,-0.0065432437924731295,-1.0
462,SH600519,2020-11-26,1726.0,1739.99,1725.18,1734.39,2322830,4027749376.0,2822632.0,2522403.0,1620436.0,14.809999999999945,0.0048609501738123406,803080707.0,47.13147117604829,48.844606499685995,43.70520052877288,17.14594423132263,18294.170315341606,-0.0065432437924731295,1.0
463,SH600519,2020-11-27,1732.66,1740.03,1718.0,1737.9,2156861,3737698048.0,2322830.0,3517895.0,1737738.0,22.029999999999973,0.003024251728556098,805237568.0,46.19282919857204,47.96068073264801,42.65712613042011,52.02059257349837,18298.686994197575,-0.0065432437924731295,1.0
464,SH600519,2020-11-30,1735.0,1738.9,1713.91,1713.91,3194007,5520322048.0,2156861.0,2781576.0,1922632.0,24.99000000000001,-0.012155619596541739,802043561.0,39.38248422467322,45.10128189665642,27.944888880706827,145.34264803725358,18248.581463496255,-0.006751843538817114,-1.0
465,SH600519,2020-12-01,1726.0,1738.99,1720.01,1737.0,2819620,4891829248.0,3194007.0,2187466.0,2773493.0,18.980000000000018,0.006373117033603708,804863181.0,40.7948193361704,43.66579437649441,35.05286925552237,104.66125118287998,18260.765433307002,-0.006751843538817114,1.0
466,SH600519,2020-12-02,1746.0,1749.0,1731.0,1738.01,2357169,4101369344.0,2819620.0,6663724.0,1890137.0,18.0,-0.004576174112256592,807220350.0,35.88891983165427,41.073502861547695,25.519753771867414,128.4287993412596,18272.637012748284,-0.006751843538817114,1.0
467,SH600519,2020-12-03,1738.01,1755.66,1732.1,1749.0,2950578,5147357696.0,2357169.0,3246536.0,2248087.0,23.560000000000173,0.006323323801359031,810170928.0,36.11124363399305,39.41941645236281,29.49489799725353,199.77266268826006,18306.57497894935,-0.006751843538817114,1.0
468,SH600519,2020-12-04,1752.0,1800.1,1752.0,1793.11,6249119,11176048640.0,2950578.0,2822632.0,1929169.0,48.09999999999991,0.02346461187214606,816420047.0,54.70416590334423,44.51433293602329,75.08383183798612,-630.7864201875954,18431.929604332603,-0.006751843538817114,1.0
469,SH600519,2020-12-07,1802.7,1840.39,1800.55,1812.4,5833133,10617305088.0,6249119.0,2322830.0,6601529.0,39.840000000000146,0.005380817662395321,822253180.0,62.42611692734018,50.48492759979558,86.30849558242937,-337.6724743227623,18573.72254496684,-0.0065432437924731295,1.0
470,SH600519,2020-12-08,1815.0,1875.0,1813.0,1850.0,6145400,11333352448.0,5833133.0,2156861.0,4394440.0,62.0,0.01928374655647383,828398580.0,69.77765297173518,56.91583605710878,95.501286800988,-206.12011264216017,18769.3405475412,-0.0065432437924731295,1.0
471,SH600519,2020-12-09,1865.95,1866.0,1839.0,1840.0,3115212,5766037504.0,6145400.0,3194007.0,3463653.0,27.0,-0.013907125056941529,825283368.0,72.6094403427352,62.14703748565091,93.53424605690378,-111.9028852105687,18900.84479596846,-0.006751843538817114,-1.0
472,SH600519,2020-12-10,1840.0,1849.77,1828.0,1832.9,3265354,6009240064.0,3115212.0,2819620.0,3937376.0,21.769999999999982,-0.0038586956521738636,822018014.0,73.02814056246494,65.77407184458893,87.53627799821695,-56.47945078023272,18988.317322819825,-0.006751843538817114,1.0
473,SH600519,2020-12-11,1834.78,1837.32,1804.81,1820.0,3077579,5595359744.0,3265354.0,2357169.0,2605545.0,32.50999999999999,-0.008055461690229877,818940435.0,70.19004024249496,67.24606131055761,76.07799810636968,-10.909954858636242,19028.155153394455,-0.006751843538817114,-1.0
474,SH600519,2020-12-14,1827.77,1829.98,1815.0,1829.0,3305200,6026813440.0,3077579.0,2950578.0,2106643.0,14.980000000000018,0.0006729511918895803,822245635.0,69.47854534684849,67.9902226559879,72.45519072856968,1.1439606010826986,19079.482384410683,-0.0065432437924731295,1.0
475,SH600519,2020-12-15,1833.5,1837.22,1805.0,1816.01,2960497,5383582208.0,3305200.0,6249119.0,2349749.0,32.22000000000003,-0.00953913280610854,819285138.0,65.89215829281386,67.29086786826322,63.09473914191514,19.818893590098472,19090.718442938523,-0.006751843538817114,-1.0
476,SH600519,2020-12-16,1830.5,1845.67,1820.21,1840.0,3215016,5901298176.0,2960497.0,5833133.0,1644371.0,25.460000000000036,0.00518983884184649,822500154.0,67.7763440109274,67.45269324915128,68.42364553447965,-7.6751396573382795,19153.108778014364,-0.0065432437924731295,1.0
477,SH600519,2020-12-17,1845.5,1868.0,1840.0,1865.51,3603064,6683421696.0,3215016.0,6145400.0,2352414.0,28.0,0.010842590083988074,826103218.0,74.26862602743269,69.72467084191175,83.35653639847459,-91.59081760292842,19259.19365448401,-0.006440543103613562,1.0
478,SH600519,2020-12-18,1851.81,1869.01,1841.08,1845.0,2707698,5020968960.0,3603064.0,3115212.0,2305153.0,27.930000000000064,-0.0036774831111182817,823395520.0,68.59870694653085,69.34934954345145,67.09742175268966,-100.15595574387903,19296.778582060095,-0.006440543103613562,1.0
479,SH600519,2020-12-21,1840.0,1851.23,1837.6,1842.5,3069672,5663526912.0,2707698.0,3265354.0,4146970.0,13.63000000000011,0.001358695652173913,820325848.0,65.301526334032,68.00007514031164,59.904428721472726,-63.96343688269825,19320.710084644776,-0.006440543103613562,1.0
480,SH600519,2020-12-22,1849.97,1898.99,1842.51,1881.0,4065060,7618583552.0,3069672.0,3077579.0,3018944.0,56.48000000000002,0.016773244971540063,824390908.0,70.50044418587906,68.83353148883411,73.83426957996895,-167.1979266737926,19425.589969896195,-0.006403737342493916,1.0
481,SH600519,2020-12-23,1897.99,1906.2,1821.02,1841.65,4770609,8901002240.0,4065060.0,3305200.0,3485073.0,85.18000000000006,-0.02968403416245603,819620299.0,59.111944215447174,65.59300239770513,46.149827850931246,-59.038654007412994,19420.137928798773,-0.006440543103613562,-1.0
482,SH600519,2020-12-24,1818.0,1858.88,1795.02,1830.34,3785714,6921989120.0,4770609.0,2960497.0,2347309.0,63.86000000000013,0.006787678767876742,815834585.0,49.99739736087673,60.394467385429,29.20325731177219,155.8266672625145,19390.533036298442,-0.006403737342493916,1.0
483,SH600519,2020-12-25,1802.99,1847.0,1800.0,1830.0,2308805,4218997760.0,3785714.0,3215016.0,2815548.0,47.0,0.014980670996511345,813525780.0,43.81909599197862,54.86934358761221,21.718600800711442,270.7573039731091,19366.486046535443,-0.006348533383581434,1.0
484,SH600519,2020-12-28,1826.6,1888.8,1826.05,1873.0,3008037,5616528896.0,2308805.0,3603064.0,3061349.0,62.75,0.025402386948428828,816533817.0,52.59223536840068,54.110307514541695,49.55609107611865,-199.5060837854073,19443.757130913986,-0.006348533383581434,1.0
485,SH600519,2020-12-29,1873.0,1886.8,1855.0,1867.0,2286759,4275994880.0,3008037.0,2707698.0,2522403.0,31.799999999999955,-0.003203416978109984,814247058.0,56.64211026119077,54.954241763424726,60.017847256722874,-219.51766251835886,19491.236350890864,-0.006147777365797388,1.0
486,SH600519,2020-12-30,1870.0,1933.0,1869.99,1933.0,3445210,6604461568.0,2286759.0,3069672.0,3517895.0,63.00999999999999,0.033689839572192515,817692268.0,71.09474017412718,60.334407900325544,92.61540472173044,-220.46242015993894,19676.228537644507,-0.006147777365797388,1.0
487,SH600519,2020-12-31,1941.0,1998.98,1939.0,1998.0,3886007,7682300928.0,3445210.0,4065060.0,2781576.0,59.98000000000002,0.02936630602782071,821578275.0,80.5696646594593,67.07949348670347,107.55000700497098,-251.11358161941655,19967.200800083854,-0.006147777365797388,1.0
